"Susceptible","Exposed","Infected","Recovered","OnTreatment"
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1667.0,2.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1666.0,3.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1665.0,4.0,0.0,0.0
3300.0,1664.0,5.0,0.0,0.0
3300.0,1664.0,5.0,0.0,0.0
3300.0,1664.0,5.0,0.0,0.0
3300.0,1664.0,5.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1663.0,6.0,0.0,0.0
3300.0,1662.0,7.0,0.0,0.0
3300.0,1662.0,7.0,0.0,0.0
3300.0,1662.0,7.0,0.0,0.0
3300.0,1662.0,7.0,0.0,0.0
3300.0,1662.0,7.0,0.0,0.0
3300.0,1662.0,7.0,0.0,0.0
3300.0,1662.0,7.0,0.0,0.0
3300.0,1662.0,7.0,0.0,0.0
3300.0,1662.0,7.0,0.0,0.0
3300.0,1662.0,7.0,0.0,0.0
3300.0,1662.0,7.0,0.0,0.0
3300.0,1662.0,7.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1661.0,8.0,0.0,0.0
3300.0,1660.0,9.0,0.0,0.0
3300.0,1660.0,9.0,0.0,0.0
3300.0,1660.0,9.0,0.0,0.0
3300.0,1660.0,9.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3300.0,1659.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,10.0,0.0,0.0
3299.0,1660.0,9.0,0.0,1.0
3299.0,1660.0,9.0,0.0,1.0
3299.0,1660.0,9.0,0.0,1.0
3299.0,1660.0,9.0,0.0,1.0
3299.0,1660.0,9.0,0.0,1.0
3299.0,1660.0,9.0,0.0,1.0
3299.0,1660.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,9.0,0.0,1.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3298.0,1661.0,8.0,0.0,2.0
3297.0,1662.0,8.0,0.0,2.0
3297.0,1662.0,8.0,0.0,2.0
3297.0,1662.0,8.0,0.0,2.0
3297.0,1662.0,8.0,0.0,2.0
3297.0,1662.0,8.0,0.0,2.0
3297.0,1662.0,8.0,0.0,2.0
3297.0,1662.0,8.0,0.0,2.0
3297.0,1662.0,8.0,0.0,2.0
3297.0,1662.0,8.0,0.0,2.0
3297.0,1662.0,8.0,0.0,2.0
3297.0,1662.0,8.0,0.0,2.0
3297.0,1662.0,8.0,0.0,2.0
3297.0,1662.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3296.0,1663.0,8.0,0.0,2.0
3295.0,1664.0,8.0,0.0,2.0
3295.0,1664.0,8.0,0.0,2.0
3295.0,1664.0,8.0,0.0,2.0
3295.0,1664.0,8.0,0.0,2.0
3295.0,1664.0,8.0,0.0,2.0
3295.0,1664.0,8.0,0.0,2.0
3295.0,1664.0,8.0,0.0,2.0
3295.0,1664.0,8.0,0.0,2.0
3295.0,1664.0,8.0,0.0,2.0
3295.0,1664.0,8.0,0.0,2.0
3295.0,1664.0,7.0,0.0,3.0
3295.0,1664.0,7.0,0.0,3.0
3295.0,1664.0,7.0,0.0,3.0
3294.0,1665.0,7.0,0.0,3.0
3294.0,1665.0,7.0,0.0,3.0
3294.0,1665.0,7.0,0.0,3.0
3294.0,1665.0,7.0,0.0,3.0
3294.0,1665.0,7.0,0.0,3.0
3294.0,1665.0,7.0,0.0,3.0
3294.0,1665.0,7.0,0.0,3.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1665.0,6.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
3294.0,1664.0,7.0,0.0,4.0
